"Meet Date","Meet Name","Meet Type","Sanction Number","Meet Location","Website","Unique Identification"
2019-08-10,"Southern Regionals","Regional","RG-2019-03","Texas","https://usapl.liftingdatabase.com/competitions-view?id=2536","2019-08-10-Southern Regionals"
2019-08-04,"Midwest Regionals","Regional","RG-2019-07","Illinois","https://usapl.liftingdatabase.com/competitions-view?id=2538","2019-08-04-Midwest Regionals"
2019-07-27,"Northwest Regionals","Regional","RG-2019-01","Washington","https://usapl.liftingdatabase.com/competitions-view?id=2529","2019-07-27-Northwest Regionals"
2019-07-27,"Northeast Regionals","Regional","RG-2019-02","Connecticut","https://usapl.liftingdatabase.com/competitions-view?id=2531","2019-07-27-Northeast Regionals"
2019-07-13,"Central Regionals","Regional","RG-2019-05","Minnesota","https://usapl.liftingdatabase.com/competitions-view?id=2521","2019-07-13-Central Regionals"
2018-08-18,"Southeast Regional","Regional","RG-2018-03","North Carolina","https://usapl.liftingdatabase.com/competitions-view?id=2139","2018-08-18-Southeast Regional"
2018-08-18,"Northeast Regionals","Regional","RG-2018-05","Connecticut","https://usapl.liftingdatabase.com/competitions-view?id=2140","2018-08-18-Northeast Regionals"
2018-08-11,"Southwest Regional Championships","Regional","RG-2018-07","Arizona","https://usapl.liftingdatabase.com/competitions-view?id=2131","2018-08-11-Southwest Regional Championships"
2018-08-11,"Southern Regional Championships","Regional","RG-2018-01","Texas","https://usapl.liftingdatabase.com/competitions-view?id=2136","2018-08-11-Southern Regional Championships"
2018-08-05,"Mid-AtlanticRegionals","Regional","RG-2018-04","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=2142","2018-08-05-Mid-AtlanticRegionals"
2018-07-28,"Northwest Regionals","Regional","RG-2018-06","Washington","https://usapl.liftingdatabase.com/competitions-view?id=2116","2018-07-28-Northwest Regionals"
2018-07-14,"Midwest & Central Super Regionals","Regional","RG-2018-02","Missouri","https://usapl.liftingdatabase.com/competitions-view?id=2106","2018-07-14-Midwest & Central Super Regionals"
2017-09-02,"2017 Central Region Championship","Regional","RG-2017-03","Minnesota","https://usapl.liftingdatabase.com/competitions-view?id=1750","2017-09-02-2017 Central Region Championship"
2017-08-19,"2017 Northeast Regional Championships","Regional","RG-2017-04","Massachusetts","https://usapl.liftingdatabase.com/competitions-view?id=1729","2017-08-19-2017 Northeast Regional Championships"
2017-08-19,"2017 Mid-West Regional Championship","Regional","RG-2017-01","Ohio","https://usapl.liftingdatabase.com/competitions-view?id=1730","2017-08-19-2017 Mid-West Regional Championship"
2017-08-05,"2017 Southeastern Regional Championships","Regional","RG-2017-08","Florida","https://usapl.liftingdatabase.com/competitions-view?id=1711","2017-08-05-2017 Southeastern Regional Championships"
2017-08-05,"Southern Regional Championships","Regional","RG-2017-06","Mississippi","https://usapl.liftingdatabase.com/competitions-view?id=1719","2017-08-05-Southern Regional Championships"
2017-08-05,"Northwest Regional Championship","Regional","RG-2017-02","Idaho","https://usapl.liftingdatabase.com/competitions-view?id=1721","2017-08-05-Northwest Regional Championship"
2017-08-04,"2017 Mid-Atlantic Regional Championship","Regional","RG-2017-05","New Jersey","https://usapl.liftingdatabase.com/competitions-view?id=1714","2017-08-04-2017 Mid-Atlantic Regional Championship"
2017-07-07,"2017 Southwest Regional","Regional","RG-2017-07","Nevada","https://usapl.liftingdatabase.com/competitions-view?id=1693","2017-07-07-2017 Southwest Regional"
2016-12-09,"2016 Southeast Regionals","Regional","RG-2016-06","Florida","https://usapl.liftingdatabase.com/competitions-view?id=1480","2016-12-09-2016 Southeast Regionals"
2016-12-03,"Southern Regional Championships","Regional","RG-2016-03","Texas","https://usapl.liftingdatabase.com/competitions-view?id=1397","2016-12-03-Southern Regional Championships"
2016-11-19,"2016 Northeast & Mid-Atlantic Regionals","Regional","RG-2016-05","Regionals","https://usapl.liftingdatabase.com/competitions-view?id=1387","2016-11-19-2016 Northeast & Mid-Atlantic Regionals"
2016-11-05,"2016 Northwest Regional Championships","Regional","RG-2016-01","Regionals","https://usapl.liftingdatabase.com/competitions-view?id=1363","2016-11-05-2016 Northwest Regional Championships"
2016-11-05,"2016 Mid-West & Central Region Championships","Regional","RG-2016-02","Regionals","https://usapl.liftingdatabase.com/competitions-view?id=1364","2016-11-05-2016 Mid-West & Central Region Championships"
2016-10-25,"Southwest Regionals & Ferrigno Power Classic","Regional","RG-2016-04","Regionals","https://usapl.liftingdatabase.com/competitions-view?id=1359","2016-10-25-Southwest Regionals & Ferrigno Power Classic"
2015-12-13,"2015 Southeastern USA Regional Championships","Regional","FL-2015-08","Florida","https://usapl.liftingdatabase.com/competitions-view?id=1047","2015-12-13-2015 Southeastern USA Regional Championships"
2015-12-05,"West Coast Regionals","Regional","NV-2015-03","Nevada","https://usapl.liftingdatabase.com/competitions-view?id=1024","2015-12-05-West Coast Regionals"
2015-12-05,"USA Powerlifting Northern California Regionals","Regional","CA-2015-06","California","https://usapl.liftingdatabase.com/competitions-view?id=1040","2015-12-05-USA Powerlifting Northern California Regionals"
2015-11-14,"2015 USAPL Fall Classic/SoCal Regional","Regional","CA-2015-05","California","https://usapl.liftingdatabase.com/competitions-view?id=1011","2015-11-14-2015 USAPL Fall Classic/SoCal Regional"
2015-03-21,"USAPL EASTERN REGIONALS","Regional","MD-2015-01","Maryland","https://usapl.liftingdatabase.com/competitions-view?id=800","2015-03-21-USAPL EASTERN REGIONALS"
2015-02-14,"USAPL NE Regional Collegiate Championships - Scranton","Regional","PA-2015-01","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=769","2015-02-14-USAPL NE Regional Collegiate Championships - Scranton"
2015-01-25,"Northeast Iron Beast Winter Classic II","Regional","NY-2015-01","New York","https://usapl.liftingdatabase.com/competitions-view?id=761","2015-01-25-Northeast Iron Beast Winter Classic II"
2014-12-06,"Texas Regional Championships","Regional","TX-2014-06","Texas","https://usapl.liftingdatabase.com/competitions-view?id=751","2014-12-06-Texas Regional Championships"
2014-11-22,"2014 New England Open PL Championships","Regional","MA-2014-08","Massachusetts","https://usapl.liftingdatabase.com/competitions-view?id=754","2014-11-22-2014 New England Open PL Championships"
2014-09-13,"Great Lakes Pro Deadlift","Regional","USAPL-2014-02","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=432","2014-09-13-Great Lakes Pro Deadlift"
2014-05-10,"USAPL Border Bash & Southeastern High School State Wars","Regional","GA-2014-03","Georgia","https://usapl.liftingdatabase.com/competitions-view?id=394","2014-05-10-USAPL Border Bash & Southeastern High School State Wars"
2014-02-15,"Northeast Collegiate Conference Championship","Regional","PA-2014-04","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=366","2014-02-15-Northeast Collegiate Conference Championship"
2014-01-26,"2014 USA Powerlifting Winter Open / NE Regional / Raw Collegiate PL/BP/DL Championships -","Regional","PA-2014-02","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=341","2014-01-26-2014 USA Powerlifting Winter Open / NE Regional / Raw Collegiate PL/BP/DL Championships -"
2012-01-01,"7th USAPL Northeastern USA Regional Powerlifting Championships","Regional",NA,"Massachusetts","https://usapl.liftingdatabase.com/competitions-view?id=646","2012-01-01-7th USAPL Northeastern USA Regional Powerlifting Championships"
2024-01-14,"NJ High School and Youth Championship","State","NJ-2024-02","New Jersey","https://usapl.liftingdatabase.com/competitions-view?id=121004","2024-01-14-NJ High School and Youth Championship"
2024-01-07,"Georgia High School State Championships","State","GA-2024-02","Georgia","https://usapl.liftingdatabase.com/competitions-view?id=120990","2024-01-07-Georgia High School State Championships"
2023-12-09,"Rhode Island State Championships","State","RI-2023-02","Rhode Island","https://usapl.liftingdatabase.com/competitions-view?id=120982","2023-12-09-Rhode Island State Championships"
2023-12-09,"Missouri State Bench Press Championship","State","MO-2023-09","Missouri","https://usapl.liftingdatabase.com/competitions-view?id=120987","2023-12-09-Missouri State Bench Press Championship"
2023-12-02,"New Jersey State Collegiate Championship","State","NJ-2023-09","New Jersey","https://usapl.liftingdatabase.com/competitions-view?id=120932","2023-12-02-New Jersey State Collegiate Championship"
2023-12-02,"Alaska State Championship","State","AK-2023-06","Alaska","https://usapl.liftingdatabase.com/competitions-view?id=120950","2023-12-02-Alaska State Championship"
2023-11-18,"Arkansas State Championships","State","AR-2023-02","Arkansas","https://usapl.liftingdatabase.com/competitions-view?id=120904","2023-11-18-Arkansas State Championships"
2023-11-18,"Massachusetts State Championships","State","MA-2023-03","Massachusetts","https://usapl.liftingdatabase.com/competitions-view?id=120907","2023-11-18-Massachusetts State Championships"
2023-11-18,"Michigan State Championships","State","MI-2023-11","Michigan","https://usapl.liftingdatabase.com/competitions-view?id=120909","2023-11-18-Michigan State Championships"
2023-11-18,"Florida Collegiate State Championship","State","FL-2023-20","Florida","https://usapl.liftingdatabase.com/competitions-view?id=120910","2023-11-18-Florida Collegiate State Championship"
2023-11-18,"Louisiana State Meet","State","LA-2023-08","Louisiana","https://usapl.liftingdatabase.com/competitions-view?id=120922","2023-11-18-Louisiana State Meet"
2023-11-12,"Kentucky State Championship","State","KY-2023-02","Kentucky","https://usapl.liftingdatabase.com/competitions-view?id=120882","2023-11-12-Kentucky State Championship"
2023-11-11,"Ohio State Championship","State","OH-2023-12","Ohio","https://usapl.liftingdatabase.com/competitions-view?id=120871","2023-11-11-Ohio State Championship"
2023-11-11,"South Carolina State Championship","State","SC-2023-07","South Carolina","https://usapl.liftingdatabase.com/competitions-view?id=120880","2023-11-11-South Carolina State Championship"
2023-11-11,"Florida State Championships","State","FL-2023-19","Florida","https://usapl.liftingdatabase.com/competitions-view?id=120911","2023-11-11-Florida State Championships"
2023-11-05,"Virginia State Championships","State","VA-2023-13","Virginia","https://usapl.liftingdatabase.com/competitions-view?id=120859","2023-11-05-Virginia State Championships"
2023-11-04,"New Mexico State Championships","State","NM-2023-03","New Mexico","https://usapl.liftingdatabase.com/competitions-view?id=120850","2023-11-04-New Mexico State Championships"
2023-11-04,"Raw Collegiate Cup and Massachusetts Collegiate State Championships","State","MA-2023-11","Massachusetts","https://usapl.liftingdatabase.com/competitions-view?id=120875","2023-11-04-Raw Collegiate Cup and Massachusetts Collegiate State Championships"
2023-10-28,"Georgia State Bench Press Championships","State","GA-2023-09","Georgia","https://usapl.liftingdatabase.com/competitions-view?id=120836","2023-10-28-Georgia State Bench Press Championships"
2023-10-07,"California State Championship","State","CA-2023-26","California","https://usapl.liftingdatabase.com/competitions-view?id=120853","2023-10-07-California State Championship"
2023-10-07,"Strong Husker Powerlifting","State","NE-2023-05","Nebraska","https://usapl.liftingdatabase.com/competitions-view?id=120809","2023-10-07-Strong Husker Powerlifting"
2023-10-07,"Washington State Championship","State","WA-2023-04","Washington","https://usapl.liftingdatabase.com/competitions-view?id=120812","2023-10-07-Washington State Championship"
2023-09-30,"INTERNAL TEST EVENT","State","END-2023-01","England","https://usapl.liftingdatabase.com/competitions-view?id=120793","2023-09-30-INTERNAL TEST EVENT"
2023-09-30,"Montana State Championships","State","MT-2023-01","Montana","https://usapl.liftingdatabase.com/competitions-view?id=120796","2023-09-30-Montana State Championships"
2023-09-02,"Maryland State Bench & Deadlift","State","MD-2023-04","Maryland","https://usapl.liftingdatabase.com/competitions-view?id=120759","2023-09-02-Maryland State Bench & Deadlift"
2023-08-26,"New York State Bench Championships","State","NY-2023-22","New York","https://usapl.liftingdatabase.com/competitions-view?id=120746","2023-08-26-New York State Bench Championships"
2023-06-17,"Illinois State Championship","State","IL-2023-05","Illinois","https://usapl.liftingdatabase.com/competitions-view?id=120698","2023-06-17-Illinois State Championship"
2023-06-10,"Savannah Summer Classic","State","GA-2023-04","Georgia","https://usapl.liftingdatabase.com/competitions-view?id=120645","2023-06-10-Savannah Summer Classic"
2023-06-10,"Nebraska State Bench Press Championships","State","NE-2023-04","Nebraska","https://usapl.liftingdatabase.com/competitions-view?id=120656","2023-06-10-Nebraska State Bench Press Championships"
2023-06-03,"Korea Summer Slam","State","KOR-2023-05","South Korea","https://usapl.liftingdatabase.com/competitions-view?id=120636","2023-06-03-Korea Summer Slam"
2023-05-21,"Georgia High School State Championship","State","GA-2023-07","Georgia","https://usapl.liftingdatabase.com/competitions-view?id=120613","2023-05-21-Georgia High School State Championship"
2023-05-21,"Massachusetts/ New Hampshire Single Lift State Championships","State","NH-2023-04","New Hampshire","https://usapl.liftingdatabase.com/competitions-view?id=120615","2023-05-21-Massachusetts/ New Hampshire Single Lift State Championships"
2023-05-20,"Maryland State Championships","State","MD-2023-05","Maryland","https://usapl.liftingdatabase.com/competitions-view?id=120633","2023-05-20-Maryland State Championships"
2023-05-06,"South Dakota State Bench Press Championships","State","SD-2023-03","South Dakota","https://usapl.liftingdatabase.com/competitions-view?id=120575","2023-05-06-South Dakota State Bench Press Championships"
2023-04-29,"Utah State Championships","State","UT-2023-01","Utah","https://usapl.liftingdatabase.com/competitions-view?id=120550","2023-04-29-Utah State Championships"
2023-04-22,"West Virginia State Championship","State","WV-2023-02","West Virginia","https://usapl.liftingdatabase.com/competitions-view?id=120527","2023-04-22-West Virginia State Championship"
2023-04-22,"Louisiana High School State Meet and Hub City Open","State","LA-2023-06","Louisiana","https://usapl.liftingdatabase.com/competitions-view?id=120534","2023-04-22-Louisiana High School State Meet and Hub City Open"
2023-04-22,"New Jersey State Championship","State","NJ-2023-02","New Jersey","https://usapl.liftingdatabase.com/competitions-view?id=120543","2023-04-22-New Jersey State Championship"
2023-04-22,"Pennsylvania State Championship","State","PA-2023-13","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=120546","2023-04-22-Pennsylvania State Championship"
2023-04-08,"Idaho State Championships","State","ID-2023-01","Idaho","https://usapl.liftingdatabase.com/competitions-view?id=120512","2023-04-08-Idaho State Championships"
2023-04-01,"Korea DR. STRENGTH Spring Classic","State","KOR-2023-01","South Korea","https://usapl.liftingdatabase.com/competitions-view?id=120503","2023-04-01-Korea DR. STRENGTH Spring Classic"
2023-03-25,"South Dakota State Championships","State","SD-2023-02","South Dakota","https://usapl.liftingdatabase.com/competitions-view?id=120577","2023-03-25-South Dakota State Championships"
2023-03-25,"Korea Battle of Busan","State","KOR-2023-02","South Korea","https://usapl.liftingdatabase.com/competitions-view?id=120491","2023-03-25-Korea Battle of Busan"
2023-03-25,"New Hampshire State Championships","State","NH-2023-02","New Hampshire","https://usapl.liftingdatabase.com/competitions-view?id=120496","2023-03-25-New Hampshire State Championships"
