Date,Name,Meet Type,Sanction Number,State,Website
08/22/2020,Alaska State Championship,State,AK-2020-02,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=2838
08/22/2020,Alabama State Championships,State,AL-2020-02,Alabama,https://usapl.liftingdatabase.com/competitions-view?id=119463
07/18/2020,New Hampshire and Vermont State Championship,State,NH-2020-02,New Hampshire,https://usapl.liftingdatabase.com/competitions-view?id=2824
03/07/2020,Washington State Championship,State,WA-2020-02,Washington,https://usapl.liftingdatabase.com/competitions-view?id=2796
03/07/2020,WHSPA State Powerlifting Championships,State,WI-2020-03,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=2798
03/01/2020,Pennsylvania State Championships,State,PA-2020-06,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=2787
02/29/2020,Virginia Single Lift State Championships,State,VA-2020-02,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=2776
02/29/2020,Wyoming State Championships,State,WY-2020-01,Wyoming,https://usapl.liftingdatabase.com/competitions-view?id=2778
02/29/2020,Minnesota State Bench Press Championship,State,MN-2020-01,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=2781
02/23/2020,Colorado State Championships,State,CO-2020-02,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=2786
02/15/2020,New York State Championships,State,NY-2020-02,New York,https://usapl.liftingdatabase.com/competitions-view?id=2760
02/15/2020,Wisconsin State Collegiate Championship,State,WI-2020-02,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=2772
02/08/2020,Mississippi Championship,State,MS-2020-01,Mississippi,https://usapl.liftingdatabase.com/competitions-view?id=2747
02/08/2020,Georgia State Championships,State,GA-2020-01,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=2753
02/08/2020,4th Annual New Mexico State Championship,State,NM-2020-01,New Mexico,https://usapl.liftingdatabase.com/competitions-view?id=2758
02/08/2020,Idaho State Championships,State,ID-2020-01,Idaho,https://usapl.liftingdatabase.com/competitions-view?id=2763
01/25/2020,WI State Championship,State,WI-2020-01,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=2734
01/18/2020,WHG Winter Open & HS / Youth State Championships,State,PA-2020-01,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=2722
01/18/2020,Louisiana State Championship,State,LA-2020-02,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=2732
12/07/2019,Michigan State Championship,State,MI-2019-06,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=2678
12/07/2019,Kansas State Championship,State,KS-2019-04,Kansas,https://usapl.liftingdatabase.com/competitions-view?id=2683
12/07/2019,South Carolina State Championships,State,SC-2019-03,South Carolina,https://usapl.liftingdatabase.com/competitions-view?id=2684
11/16/2019,Oklahoma State Championships,State,OK-2019-01,Oklahoma,https://usapl.liftingdatabase.com/competitions-view?id=2654
09/15/2019,Maine Summer Classic,State,ME-2019-03,Maine,https://usapl.liftingdatabase.com/competitions-view?id=2576
09/14/2019,Kentucky State Championships,State,KY-2019-02,Kentucky,https://usapl.liftingdatabase.com/competitions-view?id=2573
08/24/2019,Montana State Championships,State,MT-2019-02,Montana,https://usapl.liftingdatabase.com/competitions-view?id=2550
07/27/2019,Arkansas State Championships,State,AR-2019-01,Arkansas,https://usapl.liftingdatabase.com/competitions-view?id=2532
07/13/2019,Nebraska State Bench Championships,State,NE-2019-05,Nebraska,https://usapl.liftingdatabase.com/competitions-view?id=2517
06/29/2019,New York State Bench Press Championships,State,NY-2019-13,New York,https://usapl.liftingdatabase.com/competitions-view?id=2508
06/29/2019,California State Championships,State,CA-2019-02,California,https://usapl.liftingdatabase.com/competitions-view?id=2512
06/15/2019,Nevada State Championships,State,NV-2019-01,Nevada,https://usapl.liftingdatabase.com/competitions-view?id=2490
06/15/2019,New York State Championships,State,NY-2019-16,New York,https://usapl.liftingdatabase.com/competitions-view?id=2496
06/08/2019,NC State Championships,State,NC-2019-02,North Carolina,https://usapl.liftingdatabase.com/competitions-view?id=2485
06/02/2019,2019 Massachusetts and Rhode Island State Championships,State,RI-2019-01,Rhode Island,https://usapl.liftingdatabase.com/competitions-view?id=2489
06/01/2019,New Jersey State Championship,State,NJ-2019-03,New Jersey,https://usapl.liftingdatabase.com/competitions-view?id=2474
06/01/2019,Missouri State Championships,State,MO-2019-02,Missouri,https://usapl.liftingdatabase.com/competitions-view?id=2475
05/18/2019,Mississippi Championship,State,MS-2019-01,Mississippi,https://usapl.liftingdatabase.com/competitions-view?id=2454
05/18/2019,Ohio State Championships,State,OH-2019-05,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=2456
05/18/2019,PA State BP/DL Championships,State,PA-2019-12,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=2466
05/18/2019,Alaska State Championship,State,AK-2019-02,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=2476
05/04/2019,Virginia Ladies of Iron and Virginia State Championships,State,VA-2019-03,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=2437
05/04/2019,Connecticut Ladies of Iron State Championships & May Showdown,State,CT-2019-04,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=2444
04/28/2019,Hawaii State/High School State Championships,State,HI-2019-02,Hawaii,https://usapl.liftingdatabase.com/competitions-view?id=2433
04/27/2019,2019 Louisiana RAW High School State Championship,State,LA-2019-02,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=2419
04/27/2019,Nebraska State Championship,State,NE-2019-01,Nebraska,https://usapl.liftingdatabase.com/competitions-view?id=2421
04/27/2019,Texas State Championships,State,TX-2019-08,Texas,https://usapl.liftingdatabase.com/competitions-view?id=2422
04/27/2019,Illinois State Championships,State,IL-2019-04,Illinois,https://usapl.liftingdatabase.com/competitions-view?id=2427
04/27/2019,AZ State Championship,State,AZ-2019-02,Arizona,https://usapl.liftingdatabase.com/competitions-view?id=2428
04/20/2019,New Hampshire & Vermont State Championships,State,NH-2019-03,New Hampshire,https://usapl.liftingdatabase.com/competitions-view?id=2416
04/07/2019,Delaware State Championship,State,DE-2019-02,Delaware,https://usapl.liftingdatabase.com/competitions-view?id=2405
04/06/2019,Maine State Championship,State,ME-2019-02,Maine,https://usapl.liftingdatabase.com/competitions-view?id=2402
04/06/2019,37th Annual Florida State Championships,State,Fl-2019-05,Florida,https://usapl.liftingdatabase.com/competitions-view?id=2408
04/06/2019,Maryland State Championships,State,MD-2019-02,Maryland,https://usapl.liftingdatabase.com/competitions-view?id=2409
03/30/2019,Oregon State Championship,State,OR-2019-01,Oregon,https://usapl.liftingdatabase.com/competitions-view?id=2399
03/16/2019,3rd Annual New Mexico State Championship,State,NM-2019-01,New Mexico,https://usapl.liftingdatabase.com/competitions-view?id=2382
03/16/2019,Pennsylvania State Championships,State,PA-2019-03,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=2384
03/16/2019,South Dakota State Championships,State,SD-2019-01,South Dakota,https://usapl.liftingdatabase.com/competitions-view?id=2385
03/10/2019,9rd Annual Ryan Moore New England States Open High School Championship,State,MA-2019-08,Massachusetts,https://usapl.liftingdatabase.com/competitions-view?id=2383
03/09/2019,Iowa State Championships,State,IA-2019-02,Iowa,https://usapl.liftingdatabase.com/competitions-view?id=2370
03/02/2019,WHSPA State Championship,State,WI-2019-16,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=2356
02/23/2019,Wyoming State Championship,State,WY-2019-01,Wyoming,https://usapl.liftingdatabase.com/competitions-view?id=2337
02/23/2019,Indiana State Powerlifting Championship,State,IN-2019-02,Indiana,https://usapl.liftingdatabase.com/competitions-view?id=2343
02/17/2019,MN State Men's Powerlifting Championships,State,MN-2019-02,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=2346
02/16/2019,Washington State Championship,State,WA-2019-05,Washington,https://usapl.liftingdatabase.com/competitions-view?id=2332
02/16/2019,MN Women's State Championship,State,MN-2019-01,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=2335
02/16/2019,Idaho State Championships,State,ID-2019-01,Idaho,https://usapl.liftingdatabase.com/competitions-view?id=2374
02/09/2019,Georgia State Championships,State,Ga-2019-04,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=2329
02/09/2019,Colorado State Championships,State,CO-2019-02,Colorado,https://usapl.liftingdatabase.com/https://docs.google.com/spreadsheets/d/1Al4TiaAWfMddLDETdiRyZIw3eElAlYTEvowd4ugzMcY/edit#gid=0
02/02/2019,Nebraska Collegiate State Championships,State,NE-2019-03,Nebraska,https://usapl.liftingdatabase.com/competitions-view?id=2359
02/02/2019,Alabama State Championship,State,AL-2019-01,Alabama,https://usapl.liftingdatabase.com/competitions-view?id=2309
01/19/2019,Minnesota State Bench Press Championships,State,MN-2019-07,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=2313
01/19/2019,WI State Championship,State,WI-2019-01,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=2289
12/15/2018,South Carolina State Championships,State,SC-2018-04,South Carolina,https://usapl.liftingdatabase.com/competitions-view?id=2294
12/01/2018,Kansas State Championship,State,KS-2018-05,Kansas,https://usapl.liftingdatabase.com/competitions-view?id=2272
08/11/2018,Kentucky State Championship,State,KY-2018-03,Kentucky,https://usapl.liftingdatabase.com/competitions-view?id=2237
07/29/2018,Rocky Mountain State Games,State,CO-2018-03,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=2132
06/30/2018,Vermont State Championships,State,VT-2018-01,Vermont,https://usapl.liftingdatabase.com/competitions-view?id=2114
06/30/2018,Hawaii State Championship,State,HI-2018-03,Hawaii,https://usapl.liftingdatabase.com/competitions-view?id=2091
06/24/2018,New Jersey State Championship,State,NJ-2018-03,New Jersey,https://usapl.liftingdatabase.com/competitions-view?id=2100
06/16/2018,Iowa State Championships,State,IA-2018-04,Iowa,https://usapl.liftingdatabase.com/competitions-view?id=2081
06/16/2018,Nevada State Championships,State,NV-2018-01,Nevada,https://usapl.liftingdatabase.com/competitions-view?id=2068
06/03/2018,Massachusetts And Rhode Island State Championship,State,RI-2018-02,Rhode Island,https://usapl.liftingdatabase.com/competitions-view?id=2083
06/02/2018,NY State Champonships,State,NY-2018-01,New York,https://usapl.liftingdatabase.com/competitions-view?id=2062
06/02/2018,NC State Championships,State,NC-2018-02,North Carolina,https://usapl.liftingdatabase.com/competitions-view?id=2060
05/19/2018,PA State BP DL Championships,State,PA-2018-06,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=2077
05/12/2018,36th Annual Florida State Championships,State,FL-2018-03,Florida,https://usapl.liftingdatabase.com/competitions-view?id=2067
05/12/2018,2018 Maryland State Championship,State,MD-2018-07,Maryland,https://usapl.liftingdatabase.com/competitions-view?id=2029
05/12/2018,Tennessee And Surrounding States Championship,State,TN-2018-03,Tennessee,https://usapl.liftingdatabase.com/competitions-view?id=2030
05/06/2018,Connecticut State Championship and May Showdown,State,CT-2018-03,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=2035
05/05/2018,Alaska State Championships,State,AK-2018-02,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=2037
05/05/2018,2018 Missouri State Championships,State,MO-2018-03,Missouri,https://usapl.liftingdatabase.com/competitions-view?id=2078
05/05/2018,2018 Louisiana State Games,State,LA-2018-04,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=2022
04/28/2018,Nebraska State Championship,State,NE-2018-02,Nebraska,https://usapl.liftingdatabase.com/competitions-view?id=2044
04/28/2018,2018 New Hampshire State Championships,State,NH-2018-01,New Hampshire,https://usapl.liftingdatabase.com/competitions-view?id=2033
04/14/2018,Montana State Championships,State,MT-2018-01,Montana,https://usapl.liftingdatabase.com/competitions-view?id=2036
04/14/2018,2018 Arizona State Championship,State,AZ-2018-02,Arizona,https://usapl.liftingdatabase.com/competitions-view?id=1999
04/14/2018,California State Championship,State,CA-2018-08,California,https://usapl.liftingdatabase.com/competitions-view?id=2013
04/14/2018,2018 Illinois State Championships,State,IL-2018-04,Illinois,https://usapl.liftingdatabase.com/competitions-view?id=2015
04/08/2018,2018 Delaware State Championship,State,DE-2018-01,Delaware,https://usapl.liftingdatabase.com/competitions-view?id=2017
04/07/2018,2018 Raw High School State Championship,State,LA-2018-05,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=1989
04/07/2018,Texas State Championships,State,TX-2018-13,Texas,https://usapl.liftingdatabase.com/competitions-view?id=1984
04/07/2018,Oregon State Championships,State,OR-2018-01,Oregon,https://usapl.liftingdatabase.com/competitions-view?id=1992
04/07/2018,Pennsylvania States,State,PA-2018-02,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=2001
03/17/2018,New Mexico State Championship,State,NM-2018-01,New Mexico,https://usapl.liftingdatabase.com/competitions-view?id=2011
03/17/2018,Georgia High School State Championships,State,GA-2018-04,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=1968
03/17/2018,Minnesota Men's State Championship,State,MN-2018-05,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=1970
03/17/2018,South Dakota State Powerlifting Championships,State,SD-2018-01,South Dakota,https://usapl.liftingdatabase.com/competitions-view?id=1971
03/11/2018,2018 WHSPA State Championship,State,WI-2018-01,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=1974
03/11/2018,8th Annual Ryan Moore New England States High School States Championships,State,MA-2018-04,Massachusetts,https://usapl.liftingdatabase.com/competitions-view?id=1952
03/10/2018,2018 Idaho State Championships,State,ID-2018-01,Idaho,https://usapl.liftingdatabase.com/competitions-view?id=1960
03/10/2018,2018 Virginia State Championships,State,VA-2018-01,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=1972
02/24/2018,2018 Maine State Championships,State,ME-2018-01,Maine,https://usapl.liftingdatabase.com/competitions-view?id=1980
02/17/2018,Washington State Championship,State,WA-2018-01,Washington,https://usapl.liftingdatabase.com/competitions-view?id=1950
02/11/2018,2018 CO State Championships,State,CO-2018-01,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=1926
02/10/2018,MN High School State Championship,State,MN-2018-02,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=1928
